q_xT_0,q_xT_1,q_xT_2,q_xT_3
0.00000000,-29.42835236,11.73018265,-2.67530489
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.63414764,10.90701199,-2.46951222
0.00000000,-29.63414764,10.70121956,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.26371956
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.46951222
0.00000000,-29.42835236,10.49542713,-3.08689022
0.00000000,-29.63414764,10.70121956,-3.08689022
0.00000000,-29.63414764,9.87804890,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.05792689
0.00000000,-28.81097794,10.70121956,-2.26371956
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.83994102,10.28963375,-2.46951222
0.00000000,-29.63414764,10.90701199,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.88109756
0.00000000,-29.01676750,10.70121956,-2.26371956
0.00000000,-29.83994102,9.87804890,-2.46951222
0.00000000,-29.42835236,10.28963375,-2.88109756
0.00000000,-29.22256279,9.87804890,-2.67530489
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-29.22256279,10.08384132,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-29.83994102,10.49542713,-2.46951222
0.00000000,-29.63414764,10.28963375,-3.08689022
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.22256279,10.70121956,-3.49847555
0.00000000,-29.42835236,10.08384132,-3.08689022
0.00000000,-29.01676750,10.28963375,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.01676750,9.87804890,-3.08689022
0.00000000,-29.83994102,10.49542713,-3.29268312
0.00000000,-29.83994102,10.70121956,-2.88109756
0.00000000,-29.63414764,10.28963375,-2.67530489
0.00000000,-29.63414764,10.08384132,-2.88109756
0.00000000,-29.83994102,10.28963375,-3.49847555
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.63414764,10.70121956,-2.46951222
0.00000000,-29.22256279,10.49542713,-1.85213423
0.00000000,-29.42835236,10.08384132,-2.67530489
0.00000000,-29.01676750,10.49542713,-3.29268312
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.88109756
0.00000000,-29.42835236,10.28963375,-3.08689022
0.00000000,-28.81097794,10.49542713,-3.29268312
0.00000000,-29.63414764,10.90701199,-2.88109756
0.00000000,-29.63414764,10.90701199,-1.64634156
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.22256279,10.90701199,-2.05792689
0.00000000,-29.22256279,10.08384132,-2.88109756
0.00000000,-29.01676750,9.87804890,-2.67530489
0.00000000,-29.01676750,10.28963375,-2.26371956
0.00000000,-29.63414764,10.28963375,-3.08689022
0.00000000,-29.83994102,11.11280441,-2.46951222
0.00000000,-29.01676750,10.28963375,-3.08689022
0.00000000,-29.83994102,11.31859779,-2.67530489
0.00000000,-29.01676750,10.90701199,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.88109756
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-29.22256279,9.87804890,-2.26371956
0.00000000,-29.22256279,10.49542713,-2.26371956
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-29.01676750,10.28963375,-2.46951222
0.00000000,-29.42835236,10.08384132,-2.67530489
0.00000000,-29.42835236,10.70121956,-3.08689022
0.00000000,-29.42835236,10.28963375,-2.05792689
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-30.04573250,10.28963375,-2.88109756
0.00000000,-29.42835236,10.49542713,-3.49847555
0.00000000,-29.42835236,9.67225647,-2.88109756
0.00000000,-29.42835236,10.28963375,-2.88109756
0.00000000,-29.22256279,10.08384132,-2.26371956
0.00000000,-29.01676750,10.49542713,-3.29268312
0.00000000,-29.22256279,10.90701199,-2.26371956
0.00000000,-29.63414764,10.08384132,-3.08689022
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-30.04573250,10.28963375,-3.08689022
0.00000000,-29.63414764,10.08384132,-2.05792689
0.00000000,-28.81097794,10.70121956,-2.46951222
0.00000000,-29.22256279,10.90701199,-1.64634156
0.00000000,-29.42835236,10.28963375,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.63414764,10.70121956,-2.88109756
0.00000000,-28.81097794,10.28963375,-2.26371956
0.00000000,-29.22256279,10.49542713,-3.49847555
0.00000000,-29.42835236,10.28963375,-2.26371956
0.00000000,-30.25152588,10.90701199,-2.26371956
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.67530489
0.00000000,-29.42835236,9.87804890,-2.67530489
0.00000000,-29.22256279,10.08384132,-3.08689022
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.63414764,10.08384132,-2.26371956
0.00000000,-29.63414764,10.70121956,-2.67530489
0.00000000,-29.83994102,10.90701199,-3.29268312
0.00000000,-29.83994102,10.28963375,-2.88109756
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.01676750,10.28963375,-2.46951222
0.00000000,-29.42835236,10.08384132,-2.05792689
0.00000000,-29.83994102,10.28963375,-3.08689022
0.00000000,-29.22256279,10.49542713,-2.05792689
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.22256279,10.70121956,-2.26371956
0.00000000,-29.01676750,10.70121956,-2.26371956
0.00000000,-29.22256279,10.90701199,-2.46951222
0.00000000,-29.42835236,10.90701199,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.05792689
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.22256279,10.90701199,-2.46951222
0.00000000,-29.22256279,10.90701199,-2.46951222
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.01676750,10.90701199,-2.88109756
0.00000000,-29.63414764,10.70121956,-2.05792689
0.00000000,-29.42835236,10.28963375,-2.46951222
0.00000000,-29.42835236,10.28963375,-3.49847555
0.00000000,-28.81097794,10.28963375,-2.67530489
0.00000000,-29.01676750,10.28963375,-2.88109756
0.00000000,-29.63414764,10.08384132,-3.08689022
0.00000000,-29.63414764,10.90701199,-2.46951222
0.00000000,-29.01676750,9.87804890,-2.67530489
0.00000000,-29.83994102,10.28963375,-2.46951222
0.00000000,-29.63414764,10.49542713,-2.88109756
0.00000000,-29.63414764,10.08384132,-2.88109756
0.00000000,-29.42835236,10.70121956,-3.08689022
0.00000000,-29.42835236,10.08384132,-3.08689022
0.00000000,-29.42835236,10.49542713,-2.26371956
0.00000000,-29.63414764,10.49542713,-1.85213423
0.00000000,-29.22256279,10.49542713,-2.26371956
0.00000000,-29.42835236,10.28963375,-1.85213423
0.00000000,-29.63414764,10.49542713,-2.46951222
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-28.81097794,10.49542713,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-29.01676750,10.08384132,-2.88109756
0.00000000,-29.42835236,10.49542713,-3.08689022
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.88109756
0.00000000,-30.04573250,10.49542713,-2.46951222
0.00000000,-29.83994102,10.28963375,-2.88109756
0.00000000,-30.04573250,10.90701199,-3.29268312
0.00000000,-29.22256279,10.49542713,-3.08689022
0.00000000,-29.42835236,10.28963375,-2.26371956
0.00000000,-29.42835236,10.28963375,-2.05792689
0.00000000,-29.22256279,10.28963375,-3.08689022
0.00000000,-29.22256279,10.90701199,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,-29.63414764,10.28963375,-2.88109756
0.00000000,-29.83994102,10.90701199,-2.67530489
0.00000000,-29.22256279,10.70121956,-3.29268312
0.00000000,-30.04573250,10.70121956,-2.88109756
0.00000000,-29.83994102,10.49542713,-2.05792689
0.00000000,-29.63414764,10.49542713,-2.46951222
0.00000000,-29.83994102,10.28963375,-2.88109756
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.63414764,10.28963375,-2.26371956
0.00000000,-29.83994102,10.28963375,-2.46951222
0.00000000,-29.22256279,10.49542713,-2.67530489
0.00000000,-29.42835236,10.49542713,-2.88109756
0.00000000,-29.63414764,11.11280441,-2.88109756
0.00000000,-29.63414764,10.90701199,-3.08689022
0.00000000,-29.83994102,10.70121956,-2.26371956
0.00000000,-29.01676750,10.70121956,-2.46951222
0.00000000,-29.22256279,10.90701199,-2.88109756
0.00000000,-29.63414764,10.28963375,-2.26371956
0.00000000,-29.63414764,10.08384132,-3.29268312
0.00000000,-29.83994102,10.90701199,-3.08689022
0.00000000,-29.63414764,10.70121956,-2.46951222
0.00000000,-29.01676750,10.28963375,-3.08689022
0.00000000,-29.01676750,10.28963375,-2.26371956
0.00000000,-29.42835236,10.70121956,-2.26371956
0.00000000,-29.22256279,10.28963375,-2.46951222
0.00000000,-29.01676750,10.70121956,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.67530489
0.00000000,-29.22256279,11.31859779,-3.29268312
0.00000000,-29.63414764,10.49542713,-3.29268312
0.00000000,-30.04573250,10.49542713,-2.26371956
0.00000000,-29.63414764,10.08384132,-2.26371956
0.00000000,-29.63414764,10.90701199,-2.88109756
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-28.81097794,10.28963375,-2.88109756
0.00000000,-29.22256279,10.08384132,-2.67530489
0.00000000,-28.81097794,10.08384132,-2.67530489
0.00000000,-29.42835236,10.28963375,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.83994102,10.49542713,-2.26371956
0.00000000,-29.01676750,10.70121956,-2.46951222
0.00000000,-29.22256279,10.28963375,-3.08689022
0.00000000,-30.04573250,10.49542713,-2.67530489
0.00000000,-29.22256279,10.49542713,-2.46951222
0.00000000,-30.04573250,10.08384132,-2.88109756
0.00000000,-29.22256279,10.28963375,-3.08689022
0.00000000,-29.63414764,10.28963375,-3.29268312
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.63414764,10.49542713,-2.67530489
0.00000000,-29.42835236,10.08384132,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.26371956
0.00000000,-30.45731735,10.49542713,-3.08689022
0.00000000,-29.63414764,10.49542713,-2.05792689
0.00000000,-29.42835236,10.70121956,-2.88109756
0.00000000,-29.22256279,10.49542713,-2.88109756
0.00000000,-29.22256279,10.08384132,-2.05792689
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-28.81097794,11.11280441,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.05792689
0.00000000,-29.01676750,10.28963375,-3.29268312
0.00000000,-29.01676750,10.28963375,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.05792689
0.00000000,-29.63414764,10.28963375,-2.67530489
0.00000000,-29.83994102,10.49542713,-2.46951222
0.00000000,-29.42835236,10.90701199,-2.46951222
0.00000000,-29.22256279,9.67225647,-2.26371956
0.00000000,-30.04573250,11.11280441,-2.88109756
0.00000000,-30.04573250,10.08384132,-2.26371956
0.00000000,-29.42835236,10.28963375,-3.08689022
0.00000000,-29.01676750,10.90701199,-3.08689022
0.00000000,-29.42835236,10.28963375,-3.08689022
0.00000000,-28.81097794,10.08384132,-2.67530489
0.00000000,-29.42835236,11.11280441,-2.05792689
0.00000000,-29.22256279,10.90701199,-2.26371956
0.00000000,-28.81097794,10.90701199,-3.08689022
0.00000000,-29.63414764,10.70121956,-3.29268312
0.00000000,-29.63414764,10.28963375,-2.26371956
0.00000000,-28.81097794,10.49542713,-2.67530489
0.00000000,-29.83994102,10.08384132,-3.08689022
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.63414764,10.28963375,-2.88109756
0.00000000,-29.42835236,10.49542713,-2.26371956
0.00000000,-29.42835236,10.70121956,-2.46951222
0.00000000,-29.63414764,10.28963375,-2.88109756
0.00000000,-29.83994102,11.31859779,-3.08689022
0.00000000,-29.63414764,10.08384132,-2.67530489
0.00000000,-29.22256279,10.90701199,-2.67530489
0.00000000,-29.63414764,10.90701199,-1.85213423
0.00000000,-29.22256279,10.49542713,-2.26371956
0.00000000,-28.81097794,10.90701199,-2.05792689
0.00000000,-28.81097794,10.70121956,-2.26371956
0.00000000,-29.42835236,10.90701199,-2.67530489
0.00000000,-29.01676750,10.49542713,-2.88109756
0.00000000,-29.63414764,9.46646309,-2.67530489
0.00000000,-29.42835236,10.70121956,-2.67530489
0.00000000,-29.63414764,11.31859779,-2.88109756
0.00000000,-29.63414764,10.28963375,-3.29268312
0.00000000,-29.63414764,10.49542713,-3.08689022
0.00000000,-29.63414764,10.49542713,-2.26371956
0.00000000,-29.22256279,10.90701199,-2.46951222
0.00000000,-29.42835236,10.49542713,-2.67530489
0.00000000,-29.63414764,11.52439022,-3.08689022
0.00000000,-33.75000000,3.91006088,-2.26371956
0.00000000,19.75609779,42.80487823,-4.11585379
0.00000000,-12.75914669,25.72408676,-3.08689022
0.00000000,-16.87500000,5.35060978,-2.46951222
0.00000000,-37.86585236,-12.34756088,-1.44054878
0.00000000,-22.43140411,16.87500000,-2.88109756
0.00000000,-28.19359779,22.01981735,-2.88109756
0.00000000,-28.60518265,9.87804890,-2.05792689
0.00000000,-23.25457382,7.40853691,-3.08689022
0.00000000,-27.57621956,9.05487823,-2.67530489
0.00000000,-36.21951294,8.43750000,-3.08689022
0.00000000,-35.19054794,8.84908581,-2.46951222
0.00000000,-31.28048706,10.08384132,-2.05792689
0.00000000,-32.92683029,7.40853691,-2.67530489
0.00000000,-31.28048706,9.67225647,-2.67530489
0.00000000,-52.68292999,-4.93902445,-1.85213423
0.00000000,-52.27134323,-3.29268312,-2.05792689
0.00000000,-31.48628044,5.96798754,-2.88109756
0.00000000,-27.16463470,16.66920662,-2.88109756
0.00000000,-33.33841324,11.52439022,-3.49847555
0.00000000,-31.69207573,7.82012177,-2.88109756
0.00000000,-28.81097794,8.02591515,-2.67530489
0.00000000,-29.42835236,10.49542713,-2.46951222
0.00000000,3.49847555,47.12652588,-4.52743912
0.00000000,3.70426846,57.62195587,-4.11585379
0.00000000,-30.04573250,6.17378044,-2.46951222
0.00000000,-29.63414764,-5.76219511,-2.26371956
0.00000000,-27.57621956,3.49847555,-2.46951222
0.00000000,-25.10670662,21.60823250,-3.49847555
0.00000000,-24.28353691,28.19359779,-2.46951222
0.00000000,-21.40243912,19.55030632,-2.88109756
0.00000000,-21.40243912,11.31859779,-2.88109756
0.00000000,-24.28353691,11.31859779,-2.26371956
0.00000000,-27.78201294,15.43445110,-2.46951222
0.00000000,-30.04573250,14.61128139,-2.88109756
0.00000000,-27.78201294,15.22865868,-2.67530489
0.00000000,-28.39939117,15.84603786,-2.67530489
0.00000000,-33.13262558,11.11280441,-2.46951222
0.00000000,-27.78201294,13.17073250,-2.46951222
0.00000000,-27.78201294,15.43445110,-1.44054878
0.00000000,-28.19359779,17.28658485,-2.26371956
0.00000000,-27.37042809,17.69817162,1.02896345
0.00000000,-27.78201294,16.05183029,7.82012177
0.00000000,-27.16463470,14.81707382,14.81707382
0.00000000,-25.31250000,16.25762177,23.46036530
0.00000000,-23.87195015,16.66920662,35.39634323
0.00000000,-28.19359779,23.66615868,50.62500000
0.00000000,-26.95884132,15.64024353,53.71189117
0.00000000,-30.86890221,13.58231735,60.09146500
0.00000000,-43.83384323,17.49237823,30.45731735
0.00000000,-31.07469559,18.72713470,-1.64634156
0.00000000,-39.30640030,13.37652493,-1.64634156
0.00000000,-35.19054794,11.11280441,5.55640221
0.00000000,-27.16463470,12.55335331,5.76219511
0.00000000,-29.22256279,4.32164621,-2.05792689
0.00000000,-16.66920662,2.26371956,-2.67530489
0.00000000,-19.13872147,7.82012177,-2.67530489
0.00000000,-25.72408676,5.76219511,-2.46951222
0.00000000,-26.54725647,10.49542713,-2.26371956
0.00000000,-27.98780441,8.02591515,-2.46951222
0.00000000,-28.60518265,8.84908581,-1.85213423
0.00000000,-28.19359779,11.31859779,-1.85213423
0.00000000,-21.19664764,9.67225647,1.23475611
0.00000000,-23.66615868,11.31859779,16.46341515
0.00000000,-11.52439022,12.34756088,17.49237823
0.00000000,-20.57926750,-2.67530489,11.11280441
0.00000000,-11.31859779,-1.02896345,9.05487823
0.00000000,-9.05487823,-2.26371956,3.70426846
0.00000000,-7.61432934,-3.49847555,4.93902445
0.00000000,-3.08689022,3.08689022,12.96493912
0.00000000,-2.88109756,1.85213423,26.95884132
0.00000000,9.67225647,0.00000000,42.18750000
0.00000000,16.05183029,-14.81707382,46.50914764
0.00000000,30.25152588,-23.46036530,47.33231735
0.00000000,36.63109970,-24.48933029,38.07164764
0.00000000,41.36433029,-22.63719559,27.78201294
0.00000000,50.62500000,-24.07774544,20.99085426
0.00000000,56.38719559,-24.48933029,15.64024353
0.00000000,62.14939117,-25.92987823,10.49542713
0.00000000,71.61585999,-31.07469559,8.02591515
0.00000000,76.76067352,-46.30335617,9.87804890
0.00000000,91.78353882,-47.53811264,9.67225647
0.00000000,45.48018265,-22.22560883,8.02591515
0.00000000,68.94055176,-45.06859970,8.84908581
0.00000000,47.94969559,-77.78963470,10.28963375
0.00000000,35.39634323,-107.01219940,16.87500000
0.00000000,33.33841324,-125.94512177,20.37347603
0.00000000,25.92987823,-157.63719177,21.60823250
0.00000000,21.40243912,-183.77287292,21.81402397
0.00000000,22.84298897,-207.23323059,23.25457382
0.00000000,28.60518265,-227.19512939,29.22256279
0.00000000,32.30945206,-245.92225647,34.36737823
0.00000000,25.51829338,-264.03204346,37.24847794
0.00000000,6.58536625,-271.02896118,33.13262558
0.00000000,-9.67225647,-283.58230591,23.04878044
0.00000000,-11.93597507,-289.75610352,11.73018265
0.00000000,-23.04878044,-304.98474121,4.52743912
0.00000000,-13.17073250,-313.62805176,2.67530489
0.00000000,-4.32164621,-323.30032349,6.99695110
0.00000000,23.04878044,-327.21038818,15.02286625
0.00000000,56.38719559,-311.36434937,20.99085426
0.00000000,93.84146118,-296.34146118,34.98475647
0.00000000,135.20579529,-275.55642700,57.62195587
0.00000000,169.77896118,-256.00610352,72.43902588
0.00000000,186.44818115,-235.22103882,67.70579529
0.00000000,189.94665527,-195.09146118,52.47713470
0.00000000,158.04878235,-130.06097412,29.22256279
0.00000000,130.88414001,-76.96646118,12.75914669
0.00000000,144.26068115,-24.69512177,-1.23475611
0.00000000,153.52134705,26.75304985,-13.99390221
0.00000000,150.43446350,71.20426941,-17.49237823
0.00000000,157.63719177,114.00914001,-13.78810978
0.00000000,162.57623291,142.20274353,-8.02591515
0.00000000,177.80487061,160.92987061,0.20579270
0.00000000,196.94360352,171.01373291,8.23170757
0.00000000,223.28506470,178.83384705,8.23170757
0.00000000,245.51068115,188.91769409,11.52439022
0.00000000,261.35671997,204.76373291,11.31859779
0.00000000,257.85824585,218.96342468,4.32164621
0.00000000,244.07012939,230.28202820,-6.17378044
0.00000000,224.10824585,218.34603882,-8.84908581
0.00000000,245.51068115,235.63262939,-6.99695110
0.00000000,262.59146118,228.63568115,-2.88109756
0.00000000,279.26068115,210.32012939,-2.88109756
0.00000000,294.28353882,190.35823059,0.41158539
0.00000000,316.30334473,165.45732117,2.88109756
0.00000000,339.96954346,139.32164001,1.64634156
0.00000000,354.37500000,123.68141174,-1.23475611
0.00000000,364.45886230,119.35976410,-2.88109756
0.00000000,376.80642700,134.38262939,1.44054878
0.00000000,373.51370239,135.41159058,12.34756088
0.00000000,386.27288818,153.31555176,33.75000000
