time,ax,ay,az,rollrate,pitchrate,yawrate,latitude,longitude,altitude
82947900,-0.3039,-0.3432,-9.0607,-2.4347,-2.0869,-0.0695,51.049706,13.774659,116.33
82947900,-0.7256,-0.755,-8.9235,-2.0173,-2.0869,-0.2782,51.049706,13.774659,116.36
82948000,-0.3039,-0.5099,-9.0019,-1.9478,-1.6,-0.2782,51.049706,13.774659,116.36
82948000,-1.0884,-0.0882,-10.1884,-2.3652,-2.8521,0,51.049706,13.774659,116.36
82948000,-0.706,0.0686,-9.9629,-3.4086,-2.0869,0.0695,51.049709,13.774661,116.36
82948000,-0.4804,0,-9.3451,-3.4086,-1.9478,0.2782,51.049709,13.774661,116.36
82948000,-0.5393,-0.3235,-8.8646,-2.3652,-0.9043,-0.0695,51.049709,13.774661,116.37
82948100,-0.5001,-0.5589,-8.9333,-1.8086,-0.7652,-0.1391,51.049709,13.774661,116.37
82948100,-0.4706,-0.1274,-9.7276,-1.8086,-0.3478,-0.0695,51.049709,13.774661,116.37
82948100,-0.8531,0.3726,-10.6297,-2.3652,-1.8782,0.1391,51.049713,13.774663,116.37
82948100,-0.8531,0.3039,-10.1688,-2.5739,-1.9478,0.0695,51.049713,13.774663,116.37
82948100,-0.5491,-0.3432,-9.2372,-2.0173,-0.626,-0.0695,51.049713,13.774663,116.38
82948200,-0.5099,-0.7648,-8.9136,-2.0173,-0.8347,0,51.049713,13.774663,116.38
82948200,-0.2451,-0.1372,-8.9725,-1.6695,-0.2086,-0.0695,51.049713,13.774663,116.38
82948200,-0.0784,0.4608,-11.8162,-0.8347,-1.5304,-0.1391,51.049717,13.774665,116.38
82948200,-1.0982,0.3432,-10.9533,-1.113,-2.226,-0.2086,51.049717,13.774665,116.38
82948200,-0.5099,-0.0686,-8.3841,-1.3913,-0.4869,-0.2086,51.049717,13.774665,116.38
82948300,0.0588,0.049,-9.7864,-1.2521,-1.1826,-0.0695,51.049717,13.774665,116.41
82948300,-0.3922,-0.8727,-10.463,-1.4608,-1.0434,-0.1391,51.049717,13.774665,116.41
82948300,-0.1863,-0.5687,-9.2667,-2.3652,-0.7652,-0.3478,51.049722,13.774669,116.41
82948300,-0.5099,0.147,-10.1688,-3.0608,-1.6,-0.1391,51.049722,13.774669,116.41
82948300,-0.804,0.3922,-10.3061,-3.3391,-1.6,-0.2086,51.049722,13.774669,116.41
82948400,-0.3432,-0.098,-9.8844,-2.9913,-1.5304,-0.4869,51.049722,13.774669,116.45
82948400,-0.1372,-0.2745,-9.2372,-1.6,-1.2521,-0.5565,51.049722,13.774669,116.45
82948400,-0.2745,-0.5001,-9.3745,-0.8347,-2.0173,-0.626,51.049726,13.774673,116.45
82948400,0.0294,-0.4412,-9.6295,-1.2521,-2.0869,-0.626,51.049726,13.774673,116.45
82948400,-0.5393,0.098,-10.3649,-2.3652,-3.2,-0.2086,51.049726,13.774673,116.45
82948500,-0.5197,0.2941,-10.3257,-3.3391,-3.5478,0,51.049726,13.774673,116.48
82948500,-0.402,-0.0686,-9.9237,-3.2695,-3.5478,-0.0695,51.049726,13.774673,116.48
82948500,-0.3922,-0.3432,-9.3255,-2.3652,-3.2,-0.0695,51.04973,13.774677,116.48
82948500,-0.2353,-0.4118,-9.1098,-1.3217,-3.4782,-0.2086,51.04973,13.774677,116.48
82948500,0.0196,-0.1078,-9.4726,-1.3913,-3.3391,-0.4173,51.04973,13.774677,116.48
82948600,-0.8923,0.3726,-10.7278,-2.0173,-4.8,-0.3478,51.04973,13.774677,116.51
82948600,-0.6471,0.3824,-10.2473,-2.7826,-4.1739,-0.2086,51.04973,13.774677,116.51
82948600,-0.706,-0.2255,-9.8256,-2.7826,-3.4782,-0.2782,51.049734,13.774681,116.51
82948600,-0.5001,-0.6962,-9.3647,-2.3652,-3.2695,-0.4173,51.049734,13.774681,116.51
82948600,-0.1667,-0.9707,-9.0509,-2.0869,-2.713,-0.4869,51.049734,13.774681,116.51
82948700,-0.147,-0.1765,-9.4334,-1.6695,-3.6173,-0.4173,51.049734,13.774681,116.53
82948700,-0.2549,0.2647,-10.5022,-1.8086,-3.6173,-0.2782,51.049734,13.774681,116.53
82948700,-0.9904,0.4216,-10.9337,-2.1565,-3.4782,-0.3478,51.049738,13.774685,116.53
82948700,-0.2451,0.5785,-9.5314,-2.7826,-3.1304,-0.2782,51.049738,13.774685,116.53
82948700,-0.2255,-0.4706,-9.5118,-1.2521,-3.2695,-0.2086,51.049738,13.774685,116.53
82948800,-0.2549,-0.402,-8.796,-0.626,-2.226,-0.4173,51.049738,13.774685,116.55
82948800,-0.9315,-0.1568,-9.9629,-1.3217,-3.5478,-0.4173,51.049738,13.774685,116.55
82948800,0.0588,0.2353,-10.1198,-1.4608,-2.7826,-0.4869,51.049741,13.774688,116.55
82948800,-0.6962,0.3824,-10.8258,-1.7391,-4.6608,-0.2086,51.049741,13.774688,116.55
82948800,-0.8335,0.402,-9.6981,-2.5739,-2.4347,-0.1391,51.049741,13.774688,116.55
82948900,-0.9315,-0.4706,-9.4824,-1.4608,-3.1304,0.0695,51.049741,13.774688,116.56
82948900,-0.0098,-0.8335,-8.7568,-1.0434,-1.2521,0,51.049741,13.774688,116.56
82948900,-0.6373,-0.6373,-9.4922,-0.6956,-2.0173,-0.1391,51.049745,13.774692,116.56
82948900,-0.1863,-0.2843,-10.0119,-1.3913,-1.2521,-0.1391,51.049745,13.774692,116.56
82948900,-0.5491,0.1568,-10.6493,-2.226,-2.713,0,51.049745,13.774692,116.56
82949000,-0.5785,0.1765,-10.0021,-2.9217,-2.226,0.1391,51.049745,13.774692,116.56
82949000,-0.5295,-0.2549,-9.3843,-2.3652,-2.226,0,51.049745,13.774692,116.56
82949000,-0.1372,-0.8531,-9.1392,-1.6,-1.1826,0.1391,51.049749,13.774695,116.56
82949000,-0.0882,-0.7354,-9.0804,-1.5304,-1.3217,0.0695,51.049749,13.774695,116.56
82949000,-0.2647,-0.147,-10.1198,-2.0869,-2.0173,-0.1391,51.049749,13.774695,116.56
82949100,-0.6766,0.2745,-11.071,-3.2,-3.2,0.0695,51.049749,13.774695,116.57
82949100,-0.353,0.2745,-10.3649,-3.6869,-3.0608,0,51.049749,13.774695,116.57
82949100,-0.5393,-0.3235,-9.7766,-3.2695,-2.7826,-0.1391,51.049753,13.774699,116.57
82949100,-0.2549,-0.7746,-9.3647,-2.6434,-2.5739,0,51.049753,13.774699,116.57
82949100,-0.098,-0.8237,-8.8352,-2.713,-1.6,-0.0695,51.049753,13.774699,116.57
82949200,-0.3039,-0.1765,-9.6295,-2.9217,-2.0869,0,51.049753,13.774699,116.57
82949200,-0.6962,0.4314,-10.5022,-3.4782,-2.9913,0.1391,51.049753,13.774699,116.57
82949200,-0.3824,0.5883,-10.0119,-3.6869,-2.3652,0.1391,51.049757,13.774702,116.57
82949200,-0.6471,-0.0098,-9.6589,-3.1304,-2.226,0.2086,51.049757,13.774702,116.57
82949200,-0.3922,-0.657,-8.9823,-2.3652,-1.5304,0.1391,51.049757,13.774702,116.57
82949300,-0.1274,-0.6668,-8.6097,-1.6695,-0.9739,0.2782,51.049757,13.774702,116.6
82949300,-0.1568,0.2549,-9.502,-1.7391,-1.4608,0.2782,51.049757,13.774702,116.6
82949300,-0.2549,0.5197,-10.2571,-2.226,-1.9478,0.2086,51.049761,13.774705,116.6
82949300,-0.8335,0.5785,-10.4728,-2.8521,-2.8521,0.1391,51.049761,13.774705,116.6
82949300,-0.4216,0.0686,-9.3843,-2.713,-1.6,0.1391,51.049761,13.774705,116.6
82949400,-0.5295,-0.4903,-9.149,-2.0869,-2.0869,-0.1391,51.049761,13.774705,116.63
82949400,-0.147,-0.5099,-8.8744,-1.1826,-1.113,-0.0695,51.049761,13.774705,116.63
82949400,0.0294,0.0294,-9.3059,-1.1826,-1.3913,-0.2782,51.049764,13.774707,116.63
82949400,-0.4804,0.2549,-10.5807,-1.7391,-1.8782,-0.4173,51.049764,13.774707,116.63
82949400,-0.8629,0.4216,-10.5022,-2.4347,-2.9217,-0.2086,51.049764,13.774707,116.63
82949500,-0.5883,-0.2353,-9.2372,-2.8521,-2.0869,-0.0695,51.049764,13.774707,116.65
82949500,-0.5197,-0.5589,-9.0313,-2.3652,-1.6,0,51.049764,13.774707,116.65
82949500,-0.049,-0.6373,-8.8058,-1.4608,-0.5565,0,51.049768,13.77471,116.65
82949500,-0.3824,-0.3235,-9.453,-1.6,-0.6956,0,51.049768,13.77471,116.65
82949500,-0.2745,0.1568,-10.3551,-2.2956,-0.8347,0.0695,51.049768,13.77471,116.65
82949600,-0.755,0.4118,-10.6395,-3.3391,-1.5304,0.2086,51.049768,13.77471,116.66
82949600,-0.6471,-0.1274,-9.6883,-3.4782,-1.1826,0.3478,51.049768,13.77471,116.66
82949600,-0.5491,-0.4804,-9.4334,-3.2,-0.9043,0.2086,51.049772,13.774713,116.66
82949600,-0.1765,-0.8727,-9.2078,-2.713,-0.2086,0,51.049772,13.774713,116.66
82949600,0.1274,-0.3137,-9.2274,-2.6434,-0.2782,-0.0695,51.049772,13.774713,116.66
82949700,-0.3824,0.3628,-10.3748,-2.9217,-1.113,-0.1391,51.049772,13.774713,116.67
82949700,-0.5687,0.5981,-10.4924,-3.4086,-1.8782,0.0695,51.049772,13.774713,116.67
82949700,-0.451,0.1863,-9.8354,-3.3391,-1.0434,-0.1391,51.049776,13.774716,116.67
82949700,-0.2059,-0.3824,-9.4628,-3.1304,-0.7652,0.2086,51.049776,13.774716,116.67
82949700,0.1274,-0.6275,-9.1784,-2.3652,-0.0695,-0.0695,51.049776,13.774716,116.67
82949800,-0.1863,-0.1274,-9.404,-2.5739,-0.626,0.0695,51.049776,13.774716,116.67
82949800,-0.1274,0.2941,-10.1394,-3.2,-1.0434,0.1391,51.049776,13.774716,116.67
82949800,-0.6864,0.755,-10.6297,-3.5478,-2.3652,0.2782,51.04978,13.77472,116.67
82949800,-0.2059,0.3039,-10.0315,-3.0608,-1.5304,0.2086,51.04978,13.77472,116.67
82949800,-0.147,-0.1176,-9.0902,-2.2956,-1.113,0.0695,51.04978,13.77472,116.67
82949900,-0.1667,-0.4706,-9.149,-1.6695,-0.7652,0.2782,51.04978,13.77472,116.68
82949900,-0.0392,0.0294,-9.3255,-1.2521,-0.9043,0.0695,51.04978,13.77472,116.68
82949900,-0.2157,0.3039,-10.6395,-1.7391,-1.6695,0.1391,51.049784,13.774724,116.68
82949900,-0.4706,0.4412,-10.6003,-2.3652,-2.1565,0.3478,51.049784,13.774724,116.68
82949900,-0.3334,0.0392,-9.4236,-2.8521,-1.5304,0.4173,51.049784,13.774724,116.68
82950000,-0.1765,-0.2451,-8.9529,-1.7391,-1.1826,0.2086,51.049784,13.774724,116.68
82950000,0.0784,-0.5785,-8.9921,-1.1826,-1.113,0.3478,51.049784,13.774724,116.68
82950000,-0.147,-0.1765,-9.6393,-0.9043,-1.3913,0.2086,51.049788,13.774727,116.68
82950000,-0.1863,0.2843,-10.4238,-1.113,-2.0869,0.2086,51.049788,13.774727,116.68
82950000,-0.5883,0.5001,-10.5218,-2.0869,-2.7826,0.4173,51.049788,13.774727,116.68
82950100,-0.5393,-0.0392,-9.6099,-2.3652,-2.2956,0.3478,51.049788,13.774727,116.67
82950100,-0.2843,-0.6177,-8.894,-1.8086,-1.4608,0.0695,51.049788,13.774727,116.67
82950100,-0.1568,-0.8237,-9.0313,-1.6,-1.1826,0.3478,51.049792,13.774732,116.67
82950100,-0.1372,-0.0882,-9.4628,-1.8086,-1.7391,0.3478,51.049792,13.774732,116.67
82950100,-0.049,0.4412,-10.2963,-2.3652,-2.0173,0.1391,51.049792,13.774732,116.67
82950200,-0.5589,0.6177,-10.3944,-2.7826,-2.9217,0.2086,51.049792,13.774732,116.65
82950200,-0.4216,-0.0098,-9.6981,-2.9217,-2.5043,0.2782,51.049792,13.774732,116.65
82950200,-0.1274,-0.3824,-9.1686,-2.0173,-2.0869,0.2782,51.049796,13.774736,116.65
82950200,0.0686,-0.6079,-9.2961,-1.8086,-1.5304,0.3478,51.049796,13.774736,116.65
82950200,0.0294,0.098,-9.6393,-1.8782,-1.5304,0.2782,51.049796,13.774736,116.65
82950300,-0.3334,0.5687,-10.6787,-2.4347,-2.226,0.3478,51.049796,13.774736,116.64
82950300,-0.402,0.706,-10.3061,-2.8521,-2.713,0.2782,51.049796,13.774736,116.64
82950300,-0.3628,0.2353,-9.9237,-3.2,-2.6434,0.2782,51.049801,13.77474,116.64
82950300,-0.0882,-0.147,-9.1196,-2.0173,-2.226,0.3478,51.049801,13.77474,116.64
82950300,-0.0392,-0.2941,-9.3059,-1.3913,-1.7391,-0.1391,51.049801,13.77474,116.64
82950400,-0.0392,0.1568,-10.0021,-1.2521,-2.0869,0,51.049801,13.77474,116.64
82950400,-0.5785,0.7452,-10.4826,-1.2521,-2.6434,0.1391,51.049801,13.77474,116.64
82950400,-0.6766,0.8727,-10.1394,-1.8086,-3.4086,0.0695,51.049805,13.774743,116.64
82950400,-0.1667,-0.098,-9.3941,-1.8086,-2.3652,-0.0695,51.049805,13.774743,116.64
82950400,-0.0882,-0.402,-9.4236,-1.2521,-2.1565,0.1391,51.049805,13.774743,116.64
82950500,-0.1078,-0.4903,-8.8548,-0.8347,-2.0173,-0.0695,51.049805,13.774743,116.64
82950500,-0.2843,0.0882,-9.6981,-0.6956,-1.7391,0,51.049805,13.774743,116.64
82950500,-0.3432,0.5197,-10.3944,-1.3913,-2.5043,0,51.049809,13.774747,116.64
82950500,-0.3922,0.3726,-10.2865,-2.0869,-2.4347,-0.0695,51.049809,13.774747,116.64
82950500,-0.3039,0,-9.855,-1.6695,-2.4347,0.1391,51.049809,13.774747,116.64
82950600,0.0882,-0.4216,-9.0313,-0.9739,-1.4608,-0.0695,51.049809,13.774747,116.63
82950600,0.0392,-0.5295,-8.8548,-0.6956,-1.6695,0,51.049809,13.774747,116.63
82950600,0.049,-0.0784,-9.6589,-1.2521,-1.8782,-0.1391,51.049813,13.774751,116.63
82950600,-0.7256,0.4804,-10.7278,-2.0869,-3.2695,0,51.049813,13.774751,116.63
82950600,-0.3432,0.4706,-10.4042,-2.6434,-3.0608,0,51.049813,13.774751,116.63
82950700,-0.098,-0.098,-9.2078,-2.3652,-2.2956,0.1391,51.049813,13.774751,116.62
82950700,-0.1274,-0.2647,-9.3059,-1.3217,-2.0173,0.0695,51.049813,13.774751,116.62
82950700,-0.0882,-0.0294,-8.8352,-0.4869,-1.0434,-0.2086,51.049817,13.774755,116.62
82950700,-0.402,0.402,-9.502,-0.4173,-2.0869,-0.0695,51.049817,13.774755,116.62
82950700,-0.3628,0.8433,-10.718,-0.8347,-2.4347,0.0695,51.049817,13.774755,116.62
82950800,-0.3039,0.9021,-10.4532,-0.6956,-2.3652,0.2086,51.049817,13.774755,116.6
82950800,-0.1274,-0.0098,-9.2176,0.0695,-1.9478,0,51.049817,13.774755,116.6
82950800,-0.2255,-0.6766,-8.6293,0.3478,-1.3217,0.1391,51.049821,13.774759,116.6
82950800,-0.2647,-0.2745,-9.2961,0.6956,-1.5304,0.2086,51.049821,13.774759,116.6
82950800,-0.0098,0.1961,-10.6199,0.1391,-1.8782,0.4869,51.049821,13.774759,116.6
82950900,-0.6471,0.5589,-11.2279,-0.4173,-2.6434,0.2782,51.049821,13.774759,116.6
82950900,-0.2843,0.1568,-9.7962,-1.2521,-2.3652,0,51.049821,13.774759,116.6
82950900,-0.1667,-0.6962,-8.8842,-1.4608,-1.9478,0.0695,51.049825,13.774762,116.6
82950900,-0.3432,-0.9217,-9.0313,-1.0434,-1.9478,0.1391,51.049825,13.774762,116.6
82950900,0.0588,0.0686,-9.8256,-0.3478,-1.8782,0.0695,51.049825,13.774762,116.6
82951000,-0.2353,0.7648,-10.7376,-0.7652,-3.0608,-0.2782,51.049825,13.774762,116.6
82951000,-0.6177,0.5491,-10.4434,-1.113,-3.3391,-0.2782,51.049825,13.774762,116.6
82951000,-0.6373,-0.0882,-9.6295,-1.113,-3.1304,-0.1391,51.049829,13.774766,116.6
82951000,-0.3432,-0.8923,-9.1098,-1.113,-2.1565,0,51.049829,13.774766,116.6
82951000,-0.1274,-0.7158,-9.1294,-0.9739,-1.6695,0.2086,51.049829,13.774766,116.6
82951100,-0.3628,-0.1274,-9.7177,-1.3217,-2.226,0.1391,51.049829,13.774766,116.62
82951100,-0.4412,0.6177,-10.1296,-2.1565,-2.2956,0.2086,51.049829,13.774766,116.62
82951100,-0.5687,0.5491,-9.9237,-2.6434,-2.713,0.2782,51.049833,13.77477,116.62
82951100,-0.5001,-0.1568,-9.6491,-1.8782,-2.3652,0.1391,51.049833,13.77477,116.62
82951100,-0.2059,-0.3824,-9.0313,-0.9043,-1.7391,0.3478,51.049833,13.77477,116.62
82951200,-0.0392,0.049,-8.8352,0.0695,-1.0434,0.1391,51.049833,13.77477,116.64
82951200,-0.3235,0.3628,-10.2767,0.2086,-2.1565,0.1391,51.049833,13.77477,116.64
82951200,-0.5687,0.6766,-10.7082,-0.4869,-2.5739,0.3478,51.049838,13.774774,116.64
82951200,-0.353,0.755,-10.4532,-0.8347,-3.2,0.4173,51.049838,13.774774,116.64
82951200,-0.1863,0.3235,-9.3549,0,-2.0173,0.4869,51.049838,13.774774,116.64
82951300,-0.2255,-0.1961,-9.4628,0.9739,-1.6695,0.3478,51.049838,13.774774,116.65
82951300,0.0392,-0.1568,-9.7276,1.4608,-1.9478,-0.0695,51.049838,13.774774,116.65
82951300,-0.1568,0.3039,-10.159,1.3913,-2.5043,-0.1391,51.049842,13.774777,116.65
82951300,-0.6373,0.4804,-10.3944,0.3478,-3.4086,-0.1391,51.049842,13.774777,116.65
82951300,-0.5491,0.1568,-9.9727,-0.4173,-2.9913,-0.1391,51.049842,13.774777,116.65
82951400,-0.1372,-0.6766,-9.8354,-0.9739,-2.5739,-0.3478,51.049842,13.774777,116.68
82951400,0.0882,-1.1375,-9.6197,-1.3913,-2.0869,-0.2086,51.049842,13.774777,116.68
82951400,-0.2451,-0.5589,-9.453,-1.8086,-2.5739,-0.1391,51.049846,13.774781,116.68
82951400,-0.402,0.1568,-9.7177,-1.8782,-2.7826,-0.1391,51.049846,13.774781,116.68
82951400,-0.804,0.3628,-10.4728,-1.8086,-3.2,-0.0695,51.049846,13.774781,116.68
82951500,-0.5393,0.2353,-9.7962,-1.8782,-2.7826,0.0695,51.049846,13.774781,116.7
82951500,-0.1274,-0.2941,-9.7177,-1.2521,-2.5739,0.0695,51.049846,13.774781,116.7
82951500,-0.098,-0.451,-9.1,-0.4173,-2.2956,0.1391,51.04985,13.774784,116.7
82951500,0.0098,-0.3628,-9.1686,-0.626,-2.1565,0.0695,51.04985,13.774784,116.7
82951500,-0.5883,0.3628,-10.208,-1.6,-2.9217,-0.1391,51.04985,13.774784,116.7
82951600,-0.657,0.6373,-10.3257,-2.2956,-3.9652,-0.0695,51.04985,13.774784,116.72
82951600,-0.2549,0.2843,-9.2765,-2.0869,-3.2,0.0695,51.04985,13.774784,116.72
82951600,-0.3726,-0.1372,-8.8744,-0.6956,-2.7826,-0.2086,51.049854,13.774788,116.72
82951600,-0.5001,-0.1372,-8.796,0.4173,-2.5043,-0.2086,51.049854,13.774788,116.72
82951600,-0.3628,0.1176,-9.149,0.2782,-1.8782,-0.2086,51.049854,13.774788,116.72
82951700,-0.6962,0.6668,-9.9923,-0.5565,-2.2956,-0.1391,51.049854,13.774788,116.72
82951700,-0.6864,0.5393,-9.4922,-1.0434,-1.8782,-0.0695,51.049854,13.774788,116.72
82951700,-0.3334,0.147,-9.0607,-0.3478,-0.6956,0.0695,51.049859,13.774792,116.72
82951700,-0.353,-0.3235,-9.1392,0.7652,-0.4173,-0.2782,51.049859,13.774792,116.72
82951700,-0.2647,0.098,-9.4138,1.9478,-0.1391,-0.2782,51.049859,13.774792,116.72
82951800,-0.402,0.2549,-10.0904,2.3652,-0.4173,-0.3478,51.049859,13.774792,116.72
82951800,-0.5589,0.3432,-10.0806,1.6,-0.4869,-0.2086,51.049859,13.774792,116.72
82951800,-0.2941,-0.2549,-10.816,0.626,-0.626,0.0695,51.049862,13.774797,116.72
82951800,-0.2059,-1.0492,-9.6687,-0.4173,-0.0695,0.0695,51.049862,13.774797,116.72
82951800,-0.3628,-1.6866,-8.8352,-1.5304,-0.2782,0.0695,51.049862,13.774797,116.72
82951900,-0.0686,-1.3336,-9.5216,-3.1304,0.1391,0.0695,51.049862,13.774797,116.71
82951900,-0.5981,-0.2941,-11.1396,-4.0347,-0.9043,0.1391,51.049862,13.774797,116.71
82951900,-0.6471,0.3726,-10.9141,-3.826,-0.9739,0.1391,51.049866,13.774801,116.71
82951900,-0.0784,0.147,-8.9725,-2.6434,-0.6956,-0.1391,51.049866,13.774801,116.71
82951900,0.0098,0.0686,-8.6685,-1.0434,-0.2782,-0.626,51.049866,13.774801,116.71
82952000,0.098,-0.1961,-9.6295,-0.1391,-0.2782,-0.5565,51.049866,13.774801,116.71
82952000,-0.3628,-0.098,-10.3453,-0.7652,-0.9043,-0.2782,51.049866,13.774801,116.71
82952000,-0.5099,0.1667,-10.2375,-1.8086,-1.2521,0.0695,51.04987,13.774805,116.71
82952000,-0.2157,0.8629,-9.2569,-2.226,-0.8347,0.4173,51.04987,13.774805,116.71
82952000,-0.402,0.2451,-9.3549,-1.3217,-0.5565,0.2782,51.04987,13.774805,116.71
82952100,0.0294,-0.2451,-9.1882,-0.2782,-0.0695,0.2086,51.04987,13.774805,116.7
82952100,-0.1568,0.2843,-9.5805,0.8347,-0.9043,0.1391,51.04987,13.774805,116.7
82952100,-0.0686,0.5883,-9.551,1.2521,-1.3913,-0.0695,51.049874,13.774809,116.7
82952100,-0.5393,0.657,-9.9531,1.0434,-2.1565,-0.1391,51.049874,13.774809,116.7
82952100,-0.402,0.0686,-9.806,1.1826,-1.9478,-0.0695,51.049874,13.774809,116.7
82952200,0.2353,-0.7452,-9.0117,1.7391,-1.1826,-0.0695,51.049874,13.774809,116.68
82952200,-0.098,-0.5785,-9.2372,1.9478,-1.4608,0.0695,51.049874,13.774809,116.68
82952200,-0.0294,0.0098,-9.3745,2.0173,-1.113,0,51.049878,13.774813,116.68
82952200,-0.8727,0.4118,-10.512,1.3913,-2.1565,0.0695,51.049878,13.774813,116.68
82952200,-0.5589,0.2255,-9.806,0.9739,-1.6695,0.0695,51.049878,13.774813,116.68
82952300,-0.0784,-0.3334,-9.3059,1.8086,-1.113,0.0695,51.049878,13.774813,116.67
82952300,0.1765,-0.9119,-9.0313,2.4347,-0.4173,-0.1391,51.049878,13.774813,116.67
82952300,-0.3922,-0.9707,-9.5608,1.8782,-0.0695,-0.4173,51.049882,13.774817,116.67
82952300,-0.6864,-0.9904,-10.2473,0.2086,-0.9739,-0.4173,51.049882,13.774817,116.67
82952300,-0.098,-0.3628,-10.1296,-2.226,-1.9478,-0.626,51.049882,13.774817,116.67
82952400,0.5687,-0.3922,-10.2865,-2.4347,-1.5304,-0.5565,51.049882,13.774817,116.65
82952400,0.6962,-0.8531,-9.6589,-1.6695,-0.9043,-0.8347,51.049882,13.774817,116.65
82952400,0.3235,-0.4216,-9.6099,-1.113,0.0695,-0.7652,51.049886,13.774822,116.65
82952400,-0.2647,0.1667,-10.6003,-1.113,-1.5304,-0.4173,51.049886,13.774822,116.65
82952400,1.01,0.0686,-10.061,-0.9739,-1.3913,0.1391,51.049886,13.774822,116.65
82952500,1.0394,0.0784,-9.6393,-0.4869,-0.8347,0.2086,51.049886,13.774822,116.64
82952500,0.657,-0.049,-9.4922,-0.4869,-1.1826,0.5565,51.049886,13.774822,116.64
82952500,0.5491,-0.2255,-9.9335,-0.0695,-0.9739,0.626,51.04989,13.774825,116.64
82952500,-0.0196,0.0686,-10.2963,0.1391,-2.4347,0.8347,51.04989,13.774825,116.64
82952500,0.0294,0.2745,-10.0413,-0.1391,-2.2956,0.8347,51.04989,13.774825,116.64
82952600,0.7746,0.0196,-9.9629,0.4173,-2.713,0.4173,51.04989,13.774825,116.62
82952600,0.657,-0.4804,-9.8452,1.0434,-2.3652,0.0695,51.04989,13.774825,116.62
82952600,0.1568,-0.4804,-10.208,1.2521,-3.3391,-0.2782,51.049894,13.774829,116.62
82952600,0.098,-0.2157,-10.4826,0.2086,-3.5478,-0.2782,51.049894,13.774829,116.62
82952600,-0.1568,0.049,-10.0217,-0.4173,-4.6608,-0.2782,51.049894,13.774829,116.62
82952700,0.1667,0.0686,-9.5412,-0.4869,-4.4521,-0.4173,51.049894,13.774829,116.61
82952700,0.2353,-0.5491,-9.6883,0.1391,-3.9652,-0.3478,51.049894,13.774829,116.61
82952700,0.2255,-0.8825,-9.1686,0.6956,-3.4086,-0.2782,51.049898,13.774833,116.61
82952700,0.049,-0.4118,-9.6099,0.2086,-3.6173,-0.0695,51.049898,13.774833,116.61
82952700,0.2059,-0.1863,-10.1198,-0.2782,-4.1043,0,51.049898,13.774833,116.61
82952800,0.3137,-0.1274,-9.8158,-0.626,-4.0347,0.2782,51.049898,13.774833,116.63
82952800,0.5785,-0.451,-9.2471,-0.4173,-3.0608,0.0695,51.049898,13.774833,116.63
82952800,0.4314,-0.9119,-9.0705,-0.2086,-2.9913,0.2086,51.049903,13.774838,116.63
82952800,0.098,-0.2941,-9.9335,0,-3.1304,0.4173,51.049903,13.774838,116.63
82952800,-0.2549,-0.1176,-10.2865,-0.9739,-3.5478,0.2782,51.049903,13.774838,116.63
82952900,0.1961,-0.0392,-10.0413,-1.1826,-3.1304,0.2086,51.049903,13.774838,116.64
82952900,0.5295,-0.5295,-9.855,-0.6956,-2.3652,0,51.049903,13.774838,116.64
82952900,0.2157,-0.5981,-9.6197,-0.2782,-2.226,0.0695,51.049907,13.774842,116.64
82952900,-0.4314,-0.6079,-10.0708,-0.2086,-2.0173,0,51.049907,13.774842,116.64
82952900,0.0588,-0.3137,-10.0806,-1.2521,-2.713,0,51.049907,13.774842,116.64
82953000,0.5393,-0.1961,-9.7079,-1.5304,-2.9913,0.0695,51.049907,13.774842,116.68
82953000,0.7844,-0.5589,-9.4236,-0.9043,-2.4347,0,51.049907,13.774842,116.68
82953000,0.1961,-0.7256,-9.3941,-0.6956,-2.3652,-0.0695,51.04991,13.774846,116.68
82953000,-0.4903,-0.3039,-10.8062,-1.0434,-3.9652,0.2086,51.04991,13.774846,116.68
82953000,0.6177,-0.1274,-10.1492,-1.6,-2.9217,0.2086,51.04991,13.774846,116.68
82953100,0.9413,-0.3235,-9.4824,-0.8347,-2.8521,0.3478,51.04991,13.774846,116.7
82953100,0.4804,-0.706,-9.2372,-0.5565,-2.226,0.0695,51.04991,13.774846,116.7
82953100,-0.049,-0.5589,-9.7668,-0.626,-2.6434,0.2782,51.049915,13.77485,116.7
82953100,0.1176,-0.0588,-10.5513,-1.5304,-2.713,0.3478,51.049915,13.77485,116.7
82953100,0.2059,0.098,-10.3257,-1.2521,-3.2695,0.1391,51.049915,13.77485,116.7
82953200,0.5785,-0.5001,-9.3647,-0.6956,-2.7826,0.0695,51.049915,13.77485,116.77
82953200,0.2059,-0.5197,-9.6589,-0.4869,-2.5739,0.0695,51.049915,13.77485,116.77
82953200,-0.1863,-0.0882,-10.3061,-0.4869,-3.5478,0,51.049919,13.774854,116.77
82953200,0.5589,0.098,-9.7962,-0.9043,-3.6173,0.1391,51.049919,13.774854,116.77
82953200,0.8727,-0.353,-9.3157,-0.626,-3.4782,-0.0695,51.049919,13.774854,116.77
82953300,0.1961,-0.8237,-9.2667,-0.4173,-3.4086,0,51.049919,13.774854,116.83
82953300,-0.3726,-0.5295,-10.3453,-0.9043,-4.1739,-0.0695,51.049919,13.774854,116.83
82953300,0.3235,0.0784,-9.8746,-1.3913,-3.6173,0,51.049923,13.774858,116.83
