y_t_0,y_t_1
-88.10738373,-1.63381779
-87.40488434,-2.01644611
-87.49903107,-1.85235810
-87.71321106,-1.71576273
-87.33582306,-1.77820015
-87.31024933,-1.91447222
-87.93972778,-1.96841431
-88.06239319,-1.86506677
-87.99976349,-1.93691206
-88.23780060,-1.51447952
-87.63938141,-2.01282430
-87.56915283,-1.99012601
-87.71368408,-2.02485943
-88.00477600,-1.88170660
-87.75508118,-2.24741244
-88.03302765,-1.96583760
-88.29711151,-1.69868338
-87.87497711,-2.11889267
-88.10378265,-1.82801545
-87.68892670,-1.91511953
-88.01194000,-1.93988335
-88.17906952,-1.75188887
-87.89091492,-2.10432267
-88.12494659,-1.85427952
-88.18757629,-1.80674458
-88.14057922,-1.81288087
-88.11380005,-1.72204709
-88.22802734,-1.69905841
-87.71054840,-1.93577814
-88.06279755,-1.52301431
-87.43558502,-2.15574527
-87.62216187,-1.85849130
-87.74654388,-2.05042863
-87.84151459,-2.04003286
-88.07850647,-1.81214857
-88.09468079,-1.61096084
-87.75733185,-1.91866374
-88.16392517,-1.75359762
-87.67465210,-1.92521882
-87.75468445,-1.82866180
-88.22993469,-1.67955017
-88.01167297,-1.96568978
-88.46200562,-1.51323807
-87.77520752,-2.12530160
-88.22940826,-1.74962437
-88.23711395,-1.74178302
-88.10491180,-1.83591855
-87.99002838,-1.86409914
-88.29055023,-1.60462832
-88.07278442,-1.68471825
-88.08454895,-1.82746136
-87.91823578,-2.02506709
-88.15676117,-1.82019520
-88.01846313,-1.96468282
-88.01938629,-1.91948473
-88.24794769,-1.69246268
-88.04265594,-1.73777246
-87.93164063,-2.02409577
-88.09613037,-1.64242744
-87.60832977,-1.92889881
-88.38026428,-1.26679826
-88.08285522,-1.85245204
-87.79892731,-1.85634470
-87.66323090,-1.84865248
-88.06284332,-1.82457340
-87.83178711,-1.99024177
-88.10232544,-1.70350909
-88.14729309,-1.83190954
-88.34937286,-1.51932204
-87.93706512,-1.74247777
-87.44331360,-1.48832881
-87.34915161,-1.93881762
-87.49118042,-1.89003587
-87.63066864,-2.00038791
-87.91819763,-2.02254295
-88.14600372,-1.77179182
-88.12807465,-1.80600655
-87.92558289,-1.90957165
-88.22261810,-1.74787056
-88.00559235,-1.95762670
-88.27715302,-1.67055595
-88.39229584,-1.57634592
-88.20827484,-1.74932444
-88.14087677,-1.80910289
-87.94860840,-2.01968455
-88.35880280,-1.61181283
-88.18667603,-1.75558519
-88.04843903,-1.91043401
-88.02597809,-1.94255579
-88.00096130,-1.94619000
-88.22990417,-1.68182039
-88.14523315,-1.79930151
-88.11499023,-1.85491264
-87.87426758,-1.98920321
-88.69649506,-1.27829194
-88.28236389,-1.69188595
-88.11907959,-1.84281313
-88.23059082,-1.59960818
-88.29694366,-1.60994542
-87.75195313,-2.16188884
-88.02284241,-1.86414015
-87.92924500,-1.80055642
-88.19485474,-1.68708432
-88.02054596,-1.66444540
-88.03858185,-1.80195856
-88.02033234,-1.93905509
-87.97119904,-1.96790123
-88.26198578,-1.72030115
-87.73483276,-2.10923696
-87.90789795,-2.02887511
-88.09889221,-1.88772631
-88.13637543,-1.83278680
-88.22998047,-1.61600912
-87.90059662,-1.96753919
-88.25083923,-1.66705525
-87.84819794,-2.07716918
-88.40724945,-1.56870151
-87.97330475,-1.96654284
-88.42463684,-1.55478835
-88.19589996,-1.70882380
-88.24584961,-1.69267321
-88.10954285,-1.71059692
-88.14710999,-1.80599248
-87.82604218,-2.15154648
-87.98857880,-1.91758716
-87.77080536,-2.03619123
-88.13498688,-1.83705926
-88.61183929,-1.35817432
-88.12097931,-1.80262339
-88.30839539,-1.66002929
-88.21263885,-1.74791384
-87.98657990,-1.96990669
-87.89319611,-2.05965590
-87.95847321,-2.00851393
-88.02890778,-1.64736593
-87.76648712,-2.00272489
-87.75009918,-2.04886627
-88.16847992,-1.74403465
-87.96994781,-1.99949074
-88.09156036,-1.80740023
-88.19219208,-1.63139570
-87.96264648,-1.93722892
-87.59468079,-2.10575342
-88.24183655,-1.63419557
-87.85852051,-2.12076569
-88.19969177,-1.63595331
-87.74386597,-2.11192727
-87.81152344,-2.10198212
-88.08140564,-1.80427742
-88.05931091,-1.63441145
-87.78525543,-1.96622789
-88.38183594,-1.59622431
-87.72395325,-1.97574234
-87.85043335,-2.01712227
-87.87561798,-1.77272105
-88.35295105,-1.63589764
-88.24790955,-1.67112756
-87.79259491,-2.17310166
-88.14775085,-1.77535164
-88.18077850,-1.70068920
-88.38072205,-1.55221510
-88.40935516,-1.55141306
-88.21817017,-1.76091075
-88.08380127,-1.86189055
-88.07134247,-1.71409154
-87.99522400,-1.88801086
-87.96460724,-2.01542616
-88.31764984,-1.66226113
-88.19210052,-1.76883483
-88.28337097,-1.69476461
-88.00653076,-1.97211671
-88.13107300,-1.82676649
-88.32844543,-1.64103281
-88.19706726,-1.77705312
-88.21633148,-1.72298515
-87.95699310,-2.00399494
-88.45172882,-1.52246964
-88.24816132,-1.72366571
-88.09503937,-1.84579432
-87.88652039,-2.07438588
-87.89373016,-2.04905820
-87.87445068,-2.10105395
-88.27658844,-1.69538224
-88.08094025,-1.88933396
-88.35146332,-1.62106895
-87.87815094,-1.98543084
-88.13543701,-1.67786646
-87.67781830,-2.18125510
-88.11099243,-1.71890676
-87.74173737,-1.99572206
-88.01725006,-1.80861354
-87.84155273,-1.96733260
-87.97814941,-1.76492429
-87.85092926,-1.97096348
-87.78408051,-2.16950655
-88.06256104,-1.91891682
-88.19826508,-1.77051938
-88.40785217,-1.57262349
-88.21980286,-1.74767816
-87.94991302,-1.94496346
-87.63156128,-2.10867453
-87.81453705,-2.01205325
-88.24653625,-1.62571573
-87.78122711,-1.84824264
-88.39802551,-1.48636377
-88.11804962,-1.74541605
-88.06377411,-1.85705447
-88.10392761,-1.87543178
-88.25984955,-1.71321809
-88.19943237,-1.74976838
-87.80810547,-2.16447067
-87.90330505,-1.93853283
-88.10260773,-1.84888291
-88.26081085,-1.71761036
-88.12017822,-1.85908353
-88.12935638,-1.83456337
-88.05915070,-1.91146314
-88.33506012,-1.57959020
-87.94692230,-1.98310876
-88.10774994,-1.85989428
-87.64545441,-2.25569606
-87.87419891,-2.10819983
-87.90352631,-2.08310843
-88.25917816,-1.69267833
-88.37096405,-1.61458087
-87.98058319,-1.91364133
-88.22162628,-1.71672070
-87.89508820,-2.08125043
-87.67097473,-2.28729343
-88.10993958,-1.77704394
-88.19145203,-1.77482033
-88.15607452,-1.82351792
-88.19995117,-1.75592911
-87.89778900,-2.08328152
-88.00388336,-1.87896478
-88.16702271,-1.80013311
-88.25856018,-1.71842206
-87.80374146,-2.16049623
-88.28870392,-1.68716180
-88.26469421,-1.57897520
-88.03010559,-1.95178771
-88.12069702,-1.77323258
-88.18431854,-1.78170025
-88.03751373,-1.93846178
-88.24399567,-1.71674407
-87.94971466,-2.02951145
-88.13559723,-1.77785981
-87.97011566,-1.73940229
-87.75121307,-1.67525876
-87.74236298,-1.93028271
-88.01576233,-1.76800025
-87.84477997,-1.90790951
-88.32247162,-1.48671806
-87.85661316,-2.01820445
-87.98389435,-1.99872458
-88.18344116,-1.80184114
-88.81314087,-1.15581048
-88.02565765,-1.86182070
-88.28416443,-1.60798931
-88.04117584,-1.92816603
-88.44846344,-1.49113464
-88.21949005,-1.74981868
-88.24138641,-1.58228827
-88.21173096,-1.76672554
-87.87237549,-2.10164785
-88.40670776,-1.57663822
-87.96558380,-2.01731992
-88.10885620,-1.85504580
-88.13664246,-1.80164337
-88.06339264,-1.84877121
-87.90607452,-1.92227697
-88.02378082,-1.94938481
-87.88124847,-2.05805612
-88.00575256,-1.94462073
-88.31067657,-1.60739946
-88.10919952,-1.85670018
-87.97906494,-1.97030354
-88.20331573,-1.77179754
-88.25203705,-1.71259499
-88.35332489,-1.60280371
-88.22765350,-1.75215483
-88.23000336,-1.74959767
-88.42543030,-1.55094814
-88.20117950,-1.77351713
-87.70762634,-2.17915916
-88.27853394,-1.69208264
-88.09896851,-1.85026562
-87.98298645,-1.99623394
-88.35048676,-1.49665463
-87.85716248,-2.12262416
-88.79005432,-1.18759763
-88.38160706,-1.52727914
-87.90592194,-2.01688910
-88.44489288,-1.52357292
-88.49542236,-1.46565473
-88.20957184,-1.77011919
-87.85167694,-2.10919714
-88.16081238,-1.80059040
-87.95201874,-2.00100040
-88.01524353,-1.96808493
-88.20613098,-1.77569568
-88.41777802,-1.51736796
-88.27027130,-1.71344316
-88.28427124,-1.63384390
-88.23596954,-1.75042081
-88.31614685,-1.60044432
-88.12757111,-1.60863888
-87.85601807,-2.12573862
-88.03777313,-1.93669188
-87.72551727,-2.09406304
-87.92977905,-2.00354147
-88.20666504,-1.77310753
-88.18357086,-1.79881668
-88.25876617,-1.71550953
-88.09906006,-1.87865484
-88.36505890,-1.61354733
-88.33202362,-1.63168347
-88.20863342,-1.77524447
-87.92338562,-2.05551291
-88.02134705,-1.94599342
-88.15212250,-1.81447279
-88.17965698,-1.72232842
-87.85704803,-2.11393309
-88.23496246,-1.73986638
-88.02409363,-1.95149696
-87.88190460,-2.09617996
-88.24182892,-1.69040275
-88.16929626,-1.74149287
-87.87355042,-1.99839044
-88.31849670,-1.63687456
-88.14114380,-1.73725247
-88.19449615,-1.79315484
-88.29432678,-1.69394207
-88.19363403,-1.77711999
-87.89756012,-2.05909872
-88.11753845,-1.85551429
-87.68457794,-2.08359528
-88.10670471,-1.76785195
-88.19393921,-1.67189527
-88.03279877,-1.80991888
-87.98094177,-1.77591825
-87.62035370,-2.12103534
-88.53077698,-1.18345296
-88.17362213,-1.62955642
-88.12381744,-1.83298004
-88.43145752,-1.54896271
-87.97912598,-1.94689250
-88.14720154,-1.77428484
-87.74578094,-2.14121723
-87.75885773,-1.97854674
-87.73834229,-2.05506587
-87.79610443,-1.91953981
-88.20195007,-1.63137269
-88.10874939,-1.77240074
-87.89316559,-1.98202407
-87.90406036,-1.97736275
-88.35868073,-1.58728516
-87.98837280,-1.95467925
-88.30782318,-1.64843321
-87.92076874,-2.04929328
-87.64011383,-2.33693767
-88.30974579,-1.66792619
-88.06784821,-1.88545215
-88.04707336,-1.90990269
-87.93879700,-1.94841290
-88.48320007,-1.49508750
-87.89929962,-2.04730892
-88.22977448,-1.62963974
-88.14694977,-1.83128893
-88.06927490,-1.85964990
-88.15038300,-1.83190954
-87.85493469,-1.72682106
-88.23075104,-1.74242032
-87.83748627,-2.14551330
-88.54116821,-1.40263534
-88.22978973,-1.75109422
-88.07709503,-1.82234478
-88.12757874,-1.85021746
-87.98584747,-1.99837732
-88.47345734,-1.49320459
-87.94611359,-2.03308630
-88.06645203,-1.91177118
-88.23846436,-1.63621545
-88.12606049,-1.63074505
-88.29789734,-1.46338463
-87.98623657,-1.71253765
-88.08769989,-1.78318024
-87.88929749,-1.94414461
-87.76963043,-2.10253406
-88.01951599,-1.73711336
-87.96524048,-1.89370716
-88.04005432,-1.91485262
-88.04489899,-1.82912743
-87.78605652,-2.08394957
-88.02444458,-1.91493225
-88.23670197,-1.68242097
-88.27351379,-1.62850821
-88.24353027,-1.61656809
-88.10441589,-1.63827682
-87.44698334,-2.05501151
-87.68936920,-1.94937658
-87.70014191,-1.83834839
-88.05410767,-1.75716221
-87.53479767,-2.30615067
-88.17599487,-1.77005124
-88.20185089,-1.66945910
-88.23168945,-1.69823599
-88.35864258,-1.60410893
-88.39788818,-1.57123637
-88.48348236,-1.49674439
-88.19565582,-1.69220924
-88.28811646,-1.50317991
-87.88513947,-1.60976470
-87.73007202,-2.14244151
-87.63851166,-2.02826285
-87.89706421,-1.63804948
-88.12673950,-1.66817355
-87.97164917,-1.58451331
-87.96281433,-1.55261481
-88.43460083,-1.54528868
-88.08732605,-1.85942423
-88.34543610,-1.58653510
-87.89231873,-1.77033651
-88.13165283,-1.80133069
-87.66893005,-1.80147612
-87.82563782,-1.61312675
-87.82246399,-1.58632326
-87.52627563,-1.80857873
-87.60578156,-1.92816150
-87.93907928,-1.83038533
-87.57070160,-2.11290908
-87.78944397,-1.67089045
-88.04217529,-1.55132401
-88.11997223,-1.85450280
-87.97269440,-2.00144410
-88.10290527,-1.61163127
-88.00308228,-1.77009165
-87.98103333,-1.64152586
-88.04883575,-1.59470046
-88.13941193,-1.46804535
-88.00928497,-1.62842035
-87.71775818,-1.93705142
-88.20641327,-1.66215897
-87.83121490,-2.09648442
-88.13003540,-1.53203642
-88.42834473,-1.38465500
-88.54750824,-1.32817352
-88.15068817,-1.82005048
-87.93620300,-2.02732182
-88.14702606,-1.82045758
-87.91866302,-1.94201338
-88.81824493,-1.15870345
-87.93199921,-2.04397488
-87.77996826,-2.17374301
-88.22537994,-1.74980032
-88.40690613,-1.52169693
-87.89486694,-2.05625176
-88.08329773,-1.89549017
-88.29340363,-1.66183066
-88.15444183,-1.75359023
-88.15350342,-1.82330954
-88.37408447,-1.57906044
-88.12822723,-1.85463166
-88.12509918,-1.77237248
-87.97463989,-1.96633017
-88.44882965,-1.49381638
-88.05921936,-1.91631150
-88.34183502,-1.58308327
-87.52574158,-2.42399955
-88.53314209,-1.44068682
-88.07826996,-1.86601365
-87.86169434,-1.76824427
-87.82928467,-1.97168767
-87.63051605,-2.35131645
-88.07958221,-1.85805607
-87.94351196,-1.91763651
-87.87382507,-1.97945356
-88.23347473,-1.72323263
-88.12669373,-1.69647515
-88.27205658,-1.63601184
-87.69199371,-1.80925953
-88.04305267,-1.82809842
-87.67694092,-1.94482338
-87.93074799,-1.99258423
-88.03782654,-1.91402054
-88.05693054,-1.60234380
-88.34298706,-1.57383180
-88.01822662,-1.87159920
-88.07135010,-1.66811335
-88.13893890,-1.83457732
-87.99186707,-1.60264742
-87.98724365,-1.82069445
-88.14225006,-1.74951458
-88.20623779,-1.38937354
-88.04505157,-1.55050075
-87.84643555,-1.88803494
-88.24695587,-1.55369627
-88.26501465,-1.60658348
-88.08518219,-1.88738799
-88.29967499,-1.58269775
-87.83296204,-2.05419970
-87.99809265,-1.68731093
-88.04242706,-1.88286710
-88.01835632,-1.96026731
-88.04687500,-1.91330707
-87.94556427,-1.97190773
-88.12188721,-1.82784855
-88.04072571,-1.90681243
-88.15377808,-1.80734241
-87.70420074,-2.18219137
-88.01481628,-1.74935722
-88.33156586,-1.49023104
-87.74998474,-1.54945946
-87.85136414,-2.02856088
-88.00890350,-1.94293618
-88.09088898,-1.75223005
-88.20381927,-1.74363053
-88.26522064,-1.71363366
-88.07546234,-1.83066952
-88.17559814,-1.79885900
-88.31230927,-1.65905106
-87.98995209,-1.99105251
-87.99320221,-1.88404095
-87.82334137,-1.99242592
-88.23762512,-1.60910761
-88.17140961,-1.71438313
-87.92315674,-1.79598105
-87.74558258,-1.88201141
-88.32846832,-1.50624394
-88.07859039,-1.36000800
-87.65930176,-2.24258995
-88.09201813,-1.65884006
-88.18083954,-1.79517889
-88.09321594,-1.88578081
-88.25357819,-1.64119828
-88.36151123,-1.60695136
-88.13097382,-1.84926093
-87.86135101,-1.99192679
-88.19590759,-1.60174227
-87.89759827,-1.83486545
-88.02775574,-1.48926282
-87.88787079,-1.72161472
-87.56201172,-1.97766769
-88.13714600,-1.63169909
-88.05888367,-1.80209363
-87.74474335,-2.21629095
-87.95431519,-2.01788449
-88.21895599,-1.74006307
-88.18943787,-1.60738480
-88.10903168,-1.83764851
-88.11894226,-1.78093135
-88.01587677,-1.91709793
-88.42377472,-1.49669683
-88.03588104,-1.94190502
-88.18846130,-1.78108883
-88.09864044,-1.83722544
-87.97862244,-1.86977148
-87.94349670,-1.97527611
-88.26702118,-1.68204260
-88.23429871,-1.74263096
-87.81945801,-2.11162281
-87.99526978,-1.93207407
-87.98116302,-2.00032234
-88.59458160,-1.32274544
-88.37923431,-1.54695213
-88.26219940,-1.58195019
-88.51884460,-1.38226771
-88.08760834,-1.89200306
-88.14121246,-1.83293092
-88.20658112,-1.77114677
-87.92683411,-2.05510926
-87.74956512,-2.22039557
-88.01020050,-1.96766973
-88.22199249,-1.74154294
-88.28748322,-1.67901266
-88.18685913,-1.79625511
-88.31445313,-1.66935885
-87.84131622,-1.85881627
-87.81368256,-1.96150208
-88.22223663,-1.66724360
-87.84956360,-2.13200235
-87.89982605,-2.07925129
-87.89443970,-2.05403996
-88.02013397,-1.96175385
-88.00482941,-1.83691418
-88.11491394,-1.86737955
-87.97902679,-1.97256398
-88.01702881,-1.96447694
-88.63481140,-1.32689655
-88.14830780,-1.82330239
-88.42338562,-1.54998684
-87.73958588,-2.01656818
-88.05324554,-1.89452815
-88.06062317,-1.90878427
-88.09519196,-1.88873601
-88.18569183,-1.79845512
-88.38380432,-1.55180347
-87.74999237,-2.09021330
-88.08644867,-1.74013591
-88.19675446,-1.55757213
-87.91890717,-1.88292944
-87.95103455,-1.91423500
-87.98123169,-1.88229465
-88.00408173,-1.84411800
-87.96734619,-1.86337388
-88.15231323,-1.66170657
-88.41774750,-1.55293024
-87.76740265,-2.20926046
-88.16600800,-1.80193508
-87.89486694,-2.07621837
-88.29396820,-1.67055976
-88.08940125,-1.79882169
-88.26635742,-1.57703209
-87.80670166,-2.09192801
-87.58568573,-2.03277040
-88.27548981,-1.66527009
-87.76395416,-2.14899564
-87.90119171,-2.05805993
-88.29853821,-1.60292006
-88.19676971,-1.78196430
-87.97867584,-1.93048406
-88.03709412,-1.94255579
-88.54293823,-1.43909085
-87.90967560,-2.01781964
-88.67409515,-1.30244207
-88.28973389,-1.60659873
-88.38304138,-1.54607391
-88.10108948,-1.80341744
-87.95389557,-2.02417064
-88.25315094,-1.60484707
-88.03781128,-1.76716959
-88.37267303,-1.61041224
-88.23550415,-1.74383914
-87.71579742,-2.12706685
-87.94097900,-2.03527093
-88.10014343,-1.85254407
-87.83739471,-2.02251315
-87.87245941,-2.02739000
-88.08641815,-1.77446806
-88.06270599,-1.91466248
-87.63446045,-1.83639753
-87.83894348,-2.00404572
-87.73854065,-1.90881264
-87.87006378,-2.05462813
-88.00826263,-1.93279934
-88.21251678,-1.74427950
-88.29837799,-1.66548312
-88.27328491,-1.69105017
-88.67631531,-1.29968560
-88.25841522,-1.63500452
-88.22971344,-1.61125255
-88.09726715,-1.80171800
-88.16190338,-1.63633406
-87.87096405,-1.53241324
-87.90487671,-1.99076867
-88.50972748,-1.45847416
-88.23678589,-1.55114770
-88.11508942,-1.69606674
-88.16104126,-1.77028584
-88.14574432,-1.62604809
-88.22554779,-1.69018853
-87.96159363,-1.99269140
-88.00408173,-1.96876216
-88.14028168,-1.82350814
-87.71249390,-2.25382161
-88.57440948,-1.38670778
-87.90093994,-2.07298899
-88.16017914,-1.80260468
-88.36258698,-1.60863662
-87.86578369,-2.08425975
-88.12613678,-1.82682455
-88.09250641,-1.88669634
-88.19573212,-1.77915061
-88.23519897,-1.60774994
-87.98192596,-1.97607803
-88.37520599,-1.54845071
-87.68248749,-2.11307430
-88.34007263,-1.62493753
-88.37025452,-1.58038950
-88.42148590,-1.54242456
-88.35559082,-1.60259783
-88.21428680,-1.76861215
-88.45464325,-1.46980834
-88.42964935,-1.55527186
-88.37394714,-1.60654438
-88.35478210,-1.62758195
-87.75069427,-2.22203732
-87.72520447,-2.16625214
-87.75770569,-1.97029448
-88.45331573,-1.52477002
-88.20101929,-1.75124252
-88.08222961,-1.89148343
-88.41825104,-1.54059815
-88.14507294,-1.83389282
-87.84947205,-2.08626270
-88.56830597,-1.41136181
-87.76351166,-2.22190285
-88.45720673,-1.52605009
-88.05284882,-1.87348461
-88.14898682,-1.71915376
-87.72698212,-2.16353250
-87.88150787,-1.94723439
-88.20273590,-1.68934190
-87.68512726,-2.00286222
-88.30438995,-1.57895195
-87.96679688,-1.99650812
-88.31733704,-1.46573842
-88.39328766,-1.55030715
-88.10791779,-1.83015394
-88.16059875,-1.82108009
-88.30480194,-1.58018672
-88.09606934,-1.79883039
-88.36623383,-1.50042748
-88.35310364,-1.47774708
-87.80534363,-2.02513170
-88.36632538,-1.49803126
-88.22518921,-1.71654582
-87.86576080,-2.10717106
-88.39608002,-1.57984853
-88.36786652,-1.60728335
-88.10385895,-1.86282027
-88.51742554,-1.38237214
-88.22217560,-1.75663769
-87.91236115,-2.05910158
-88.51536560,-1.36316872
-88.47947693,-1.49654019
-88.21123505,-1.76857936
-87.83309937,-1.94672191
-88.49314117,-1.41447949
-88.45633698,-1.40188169
-88.15245056,-1.80356920
-88.07737732,-1.90122008
-87.98775482,-1.99236476
-88.45282745,-1.52444124
-88.01115417,-1.95997024
-88.14169312,-1.72645831
-88.18656921,-1.69426739
-87.96090698,-2.00399494
-87.97849274,-1.78543437
-88.23237610,-1.74537659
-87.97785187,-1.99367285
-87.98435974,-1.99588335
-88.37758636,-1.60241079
-87.95339203,-2.02097321
-88.03721619,-1.94202363
-88.14763641,-1.82978141
-88.28190613,-1.66729450
-88.26741791,-1.69371617
-87.75728607,-2.19751048
-87.83493805,-2.05899453
-88.10881805,-1.68966520
-88.42178345,-1.55479133
-88.35452271,-1.57828021
-87.94583893,-2.02592564
-88.19271088,-1.75513446
-88.06968689,-1.88605285
-87.84082031,-2.05882645
-88.04095459,-1.63781059
-88.17312622,-1.80788887
-88.17246246,-1.80653739
-88.12741089,-1.85401428
-88.02826691,-1.75148368
-87.90310669,-1.91211009
-88.00532532,-1.66257834
-87.75259399,-2.20205283
-88.36119080,-1.53590798
-88.04174805,-1.86123061
-88.22927856,-1.68998504
-87.86657715,-2.06185746
-88.31764221,-1.55162251
-88.17745972,-1.73477745
-87.96389008,-2.00025129
-88.31813049,-1.66005063
-87.78306580,-1.99114680
-87.97927094,-1.91707051
-88.39819336,-1.57816803
-87.97225952,-1.83042514
-88.12729645,-1.83484733
-87.63011169,-2.30112338
-87.85025024,-2.10264850
-88.22301483,-1.73461401
-88.31436920,-1.65982485
-88.11796570,-1.85728049
-88.06415558,-1.90786839
-88.21693420,-1.76111650
-88.27003479,-1.65697932
-88.09345245,-1.87765491
-88.27369690,-1.68940580
-88.41558075,-1.49193668
-87.98628235,-1.99541080
-87.84457397,-2.09290528
-88.08130646,-1.88128281
-88.26623535,-1.70970726
-88.01165009,-1.94367516
-88.36738586,-1.59790909
-88.31746674,-1.66084850
-88.26924896,-1.52726889
-88.43444824,-1.55279875
-88.19271851,-1.79344499
-88.89955902,-1.08463562
-87.97062683,-1.92787945
-88.29445648,-1.65820932
-88.12169647,-1.84013879
-88.17572784,-1.80891681
-88.50974274,-1.47055769
-88.27020264,-1.66910505
-88.30379486,-1.66994882
-87.84628296,-1.96671522
-87.81557465,-1.87018752
-88.41934967,-1.54195857
-87.89659882,-1.94604897
-87.93575287,-2.03166986
-87.95145416,-2.00986052
-88.20157623,-1.62882352
-87.71290588,-2.20676255
-87.94289398,-1.93719947
-88.08742523,-1.82890189
-88.08462524,-1.89076114
-88.24220276,-1.61382520
-88.61084747,-1.29590189
-87.92479706,-1.88905466
-88.12501526,-1.68151021
-87.91311646,-1.77108872
-88.26203156,-1.68960357
-87.94138336,-2.03185153
-88.53229523,-1.43789601
-88.18225098,-1.79018426
-88.02492523,-1.72195876
-88.02565002,-1.74813557
-88.15569305,-1.80482125
-87.88270569,-1.99493527
-88.50947571,-1.43176579
-87.84093475,-2.06099868
-88.05866241,-1.91643119
-88.06177521,-1.85734582
-88.05885315,-1.91788793
-87.97760773,-1.93630815
-88.23625946,-1.73796356
-88.35883331,-1.61296499
-87.97878265,-1.87460220
-88.16804504,-1.54168832
-88.05210876,-1.91032338
-88.67911530,-1.29908228
-87.82069397,-2.11141706
-88.12443542,-1.82634556
-88.16442871,-1.73791170
-88.18746185,-1.79002130
-88.37845612,-1.46913791
-87.98142242,-1.93777382
-88.03540802,-1.79651260
-87.96009827,-1.94382179
-89.26706696,-0.72202861
-87.63404846,-2.11053705
-88.54531097,-1.43527472
-87.97929382,-1.91353631
-88.42540741,-1.52962542
-88.01825714,-1.94220841
-87.81200409,-2.16661787
-88.23530579,-1.74347675
-88.22761536,-1.74575675
-87.95374298,-1.80361998
-88.30524445,-1.52191055
-88.00182343,-1.82799113
-88.17940521,-1.61874950
-87.31925964,-2.20048356
-87.70050812,-2.11413383
-87.96423340,-1.91549063
-87.71659088,-1.85473216
-88.47560120,-1.49291217
-88.65323639,-1.32068074
-88.34246063,-1.63310707
-88.06455231,-1.91054547
-88.08158875,-1.84948814
-88.24417114,-1.44379699
-88.18385315,-1.77786458
-88.18055725,-1.75273144
-88.11254883,-1.77729869
-87.78517914,-2.13732147
-88.09161377,-1.85426569
-87.96772766,-1.77871883
-88.24673462,-1.66038728
-88.41128540,-1.55403066
-88.20573425,-1.76158845
-87.94380188,-1.89410281
-88.39075470,-1.57566178
-88.48887634,-1.48889625
-88.05448914,-1.91383636
-87.83434296,-2.11411238
-87.89259338,-2.08147120
-88.07063293,-1.66608989
-88.17078400,-1.77999711
-88.29078674,-1.61623645
-88.36338043,-1.52249038
-87.98347473,-1.92718911
-87.87558746,-2.02378321
-88.68019867,-1.27891946
-87.63005066,-2.31316924
-88.13386536,-1.82073152
-87.95728302,-1.92381179
-88.36482239,-1.55474174
-87.92935181,-1.97332692
-88.14921570,-1.80145478
-87.75064087,-2.17757559
-88.03275299,-1.94444454
-88.15674591,-1.82325292
-88.30854797,-1.67037714
-88.09884644,-1.86231756
-88.21269226,-1.75580561
-88.36003113,-1.61872578
-88.44155121,-1.52422833
-88.48368835,-1.49820435
-87.85874939,-2.08243537
-87.97455597,-1.96974564
-87.95411682,-1.99619424
-88.17514801,-1.79711449
-88.23707581,-1.71320188
-88.39913177,-1.55119991
-88.39553833,-1.57887268
-88.38766479,-1.57748175
-88.17024994,-1.81142092
-88.23227692,-1.72321630
-88.02188873,-1.94085407
-87.75914001,-2.19945168
-87.90891266,-2.02137065
-88.08756256,-1.88677967
-87.79457092,-2.03724599
-88.47299194,-1.43805873
-87.85031128,-2.00972652
-88.26168823,-1.71466517
-88.35937500,-1.57695031
-88.09970856,-1.86189616
-88.39840698,-1.51368666
-88.04811096,-1.79432130
-88.15261841,-1.83795547
-87.64254761,-2.35275912
-88.16024780,-1.79970276
-88.20415497,-1.76557970
-88.09683990,-1.76889348
-88.08113098,-1.63406050
-87.71972656,-1.92908883
-87.98890686,-1.79700863
-88.62570190,-1.37830877
-88.38604736,-1.59682381
-87.90767670,-1.99560344
-87.75924683,-1.92150724
-87.56659698,-1.74666429
-87.67139435,-1.58633626
-87.02427673,-2.14098406
-87.83329010,-1.60915327
-87.90853882,-1.86785710
-87.88165283,-1.88591957
-87.59469604,-2.32433796
-88.13331604,-1.85644519
-88.05650330,-1.75936568
-87.50611115,-2.26156378
-87.64462280,-1.82092452
-88.38104248,-1.58330548
-86.30162811,-3.46301651
-88.54433441,-1.16688228
-87.05354309,-1.49248850
-87.56738281,-1.27025151
-87.27178192,-1.66491020
-87.80371857,-1.41542649
-87.79026794,-1.58410132
-87.66993713,-2.02096915
-87.35564423,-2.07778168
-87.67501068,-1.70967793
-87.34362793,-1.89007151
-87.55322266,-1.83763051
-87.06523895,-1.52244973
-87.27688599,-1.89663923
-87.21133423,-1.85506701
-87.57777405,-1.72772479
-87.73872375,-1.60156941
-86.95250702,-1.66003799
-87.40542603,-1.99690866
-87.16625977,-1.77169764
-87.13336182,-1.49681342
-86.94574738,-1.52515352
-87.36213684,-1.69574916
-87.46400452,-1.34926403
-87.30290222,-1.97435451
-86.77754974,-2.02379107
-87.64670563,-1.69219029
-87.38728333,-1.83769369
-87.18632507,-1.69258940
-87.19608307,-1.58714449
-87.39638519,-1.81206369
-87.25148010,-1.82766092
-87.33786774,-1.64538515
-86.47291565,-1.22058833
-87.09332275,-0.99012244
-86.40326691,-2.17426896
-87.43061829,-1.19018424
-87.00156403,-1.56333542
-86.04380798,-1.98203111
-86.16148376,-2.02501297
-85.20832062,-1.61204553
-85.11074829,-1.43204224
